molecule,smiles,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x148fe803b760>,COc1ccc2cc(C#N)c(=Nc3cnc(=NCC(=O)O)[nH]c3)[nH]c2c1,0.6435503262480105,3.6443931069272777,0.9889799999999993,139.51,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803b580>,CC(C)(C)OC(=O)Nc1ccc(-c2noc(C(C#N)=Cc3ccc4c(c3)OCO4)n2)cc1,0.579588404653462,2.613989637577678,4.8764800000000035,119.50000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803b820>,COc1ccc2c(=O)cc(-c3ccc(O)cc3)oc2c1,0.7751029818957302,1.9278906941768632,3.1742000000000017,59.67,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803b880>,Cc1cc(C)c(-c2nc3ccc([N+](=O)[O-])cc3s2)c(C)c1,0.5042823798122238,2.1863186867451674,4.796760000000003,56.03,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803b8e0>,CCN(CC)C1CC(C(=O)N=c2[nH]c3ccc(C)cc3s2)CC1C,0.9178873427430693,4.04020519152334,3.7216200000000024,48.46,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803b7c0>,Cn1nnnc1CN1CCCN(Cc2ccccc2Cl)CC1,0.8556653631060637,2.161532011032909,1.5713999999999992,50.080000000000005,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803b9a0>,CC(=NNC(=O)c1ccc([N+](=O)[O-])o1)c1ccco1,0.5143237927021127,2.5125197708104388,1.9347999999999999,110.88,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803ba00>,Cc1cc(C(=O)NCc2nc(-c3ccc(F)cc3)cs2)c2ccccc2n1,0.559046737951826,2.061311760654588,4.735820000000004,54.88,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803b940>,CCOC(=O)c1cccn1-c1ccc(-n2c(O)ccc2O)c([N+](=O)[O-])c1,0.41149860896394524,2.7789621817713535,2.764100000000001,119.76000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803bac0>,COc1cc(C2CC3CCC2N3S(C)(=O)=O)ccc1OCCN1CCCCC1,0.6943667037768393,4.079086962267066,2.839800000000001,59.080000000000005,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803ba60>,COCC1CCN(C(=O)OC2(CN3Cc4ccc(OC)cc4C3=O)NC(=O)NC2=O)CC1,0.615572667302318,3.506977121007603,0.6817000000000014,126.50999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803bb20>,CCn1cc(-c2ccc(CCNC(=O)C3CN(C)CC4CCCc5ccc(O)cc5C3N4)cc2)cn1,0.4956110963312864,4.514670787422736,3.5317000000000016,82.42,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803bb80>,Cc1ccc(S(=O)(=O)NC(Cc2c[nH]cn2)C(=O)NCCCCC(=O)NC2CCN(Cc3ccccc3)C2O)cc1,0.18082201577899792,3.7666486011537206,1.6033200000000016,156.51999999999998,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803bc40>,C#CC1(O)CCN(C(CCCCN)c2ccc(F)cc2)CC1,0.6268172648319467,3.1458790335651727,2.4559000000000006,49.489999999999995,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803bca0>,CN1CCN(C(CNC(=O)c2cccs2)c2ccco2)CC1,0.9163452423004604,2.6860139281061155,2.0595999999999997,48.72,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803bbe0>,CC(C)(C)OC(=O)c1cc(NC(=O)c2cccc(C(N)=O)c2)ccc1N1CCCCC1,0.7084064588535295,2.130789571223149,3.9834000000000023,101.73,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803bd60>,Cc1ccc(O)c(C=NNC(=O)CN2CCN(C)CC2)c1,0.6219713662596741,2.1572102436394704,0.39812000000000003,68.17,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803bdc0>,Cc1c(C(=O)Nc2cccc(F)c2)oc2ccccc12,0.7595529735609384,1.7700178196829377,4.132620000000002,42.24,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803be20>,Cc1sc(C)c2c1ccc1oc(C(=O)c3ccccn3)cc12,0.4951286144316005,2.680092587955988,4.890340000000004,43.1,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803bd00>,CCCC(c1ccc(Cl)cc1)N1CCC(N2CCC(NC(=O)c3cc(Cl)cc(Cl)c3)C2=O)CC1,0.48634345048773614,3.216016772034857,5.983300000000006,52.65,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803bee0>,CC(C)Nc1ccc(-c2ccc3c(=N)[nH][nH]c3c2)cc1,0.5759406901232155,2.690172475553382,3.462770000000001,67.46000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803be80>,CCOC(=O)c1cccc(Oc2ccc3c(c2)OC(=N)C(C#N)C3c2ccccc2Br)c1,0.4383427528725037,3.458812473782925,6.0594500000000036,92.4,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803bf40>,Cc1cccc(S(=O)(=O)NCCOc2ccc(C(CC(=O)O)NC(=O)c3ccccc3C)cc2)c1,0.34881403486846424,2.639496568559551,3.6065400000000016,121.80000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803bfa0>,CCNC(=O)N1CCCc2cc(Oc3ncccc3C(=O)N3CCC(Nc4ccc(C)cc4)CC3)ccc21,0.46213786259388756,2.5697306522015086,5.3811200000000055,86.8,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c0a0>,Cc1ccc(OCCCN=c2cc[nH]c3cc(Cl)ccc23)cc1,0.6886160462399411,2.4634008521931214,4.499520000000003,37.379999999999995,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c040>,CC(OC(=O)c1ccccc1N(C)S(=O)(=O)c1ccc(Cl)cc1[N+](=O)[O-])C(=O)NCCN1CCOCC1,0.26442740394573716,3.025452956715527,2.067,148.39,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c160>,CN(C)C(=O)c1cc(=NCc2ccccc2)n2[nH]cnc2n1,0.7783224545418326,3.01283984070324,0.8600999999999999,78.64999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c1c0>,CCOC(=O)CNS(=O)(=O)c1cccc(C(=O)NCCCN2CCCCC2)c1,0.44181618050009913,2.0786550617025856,1.1338000000000004,104.80999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c100>,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3Cc2c(F)cccc2F)CC1,0.6883655421427913,2.4651693565540977,2.9171000000000014,65.78,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c280>,COc1ccc(Cl)cc1CN1CCc2c(Cl)cc(C(=O)NCC3CC3)cc2C1,0.7382298034614722,2.3239948864348143,4.7001000000000035,41.57,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c220>,CCCS(=O)(=O)Nc1ccc2nc(-c3ccc(C)cc3)cc(C(N)=O)c2c1,0.6802665798157462,2.1773068849149446,3.460820000000002,102.15,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c340>,COC(=O)c1cc(Cl)cc2c1S(=O)(=O)c1ccccc1O2,0.6433474359312904,2.677883408230578,3.065100000000002,69.67,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c2e0>,CCCOc1ccc(-c2nnc(SCC(=O)NNC(=O)c3ccco3)n2-c2ccc(C)cc2)cc1,0.2668810992593298,2.34126181602619,4.177820000000002,111.28,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c3a0>,CC(=O)NCCCN1CCN(c2snc3cc(N4CCN(C(C)=O)CC4)cnc23)CC1,0.6644422084977708,2.7894030985894336,1.0080000000000011,84.91000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c460>,CC(C)(CC(N)=O)NC(=O)C(CCO)Cc1cccc(F)c1,0.6719823442024544,2.9449544593968593,1.1370000000000002,92.42,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c400>,CO,0.38528440447384316,2.701044842026315,-0.3915,20.23,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c520>,Cc1nc(=O)c2c(ncn2CC(Cl)c2ccccc2)[nH]1,0.7528604328934787,3.1195176517358973,2.4081199999999994,63.57,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c580>,CN(C(=O)CSc1nnc(-c2ccc3c(c2)OCO3)o1)C1CCCCC1,0.7416985729089661,2.4219163315689247,3.3485000000000023,77.69000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c4c0>,CCCCC(NC(=O)C(CCCC)NC(=O)c1c[nH]c2c(C(N)=O)cccc12)C(=O)O,0.34946928533980887,3.0785344001825647,2.3149999999999995,154.37999999999997,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c5e0>,CN(Cc1c[nH]cn1)C(=O)c1cc(C(=O)NC(Cc2ccccc2)C(=O)O)cc(Cl)c1Oc1ccc(Oc2ccccc2)cc1,0.14732384077656793,3.2232382579957033,6.345600000000005,133.85,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c640>,C#CCc1ccccc1OCCN1CCOCC1,0.7350783959230534,2.2254801574868353,1.5733000000000001,21.700000000000003,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c6a0>,CC1COCCN1c1cc(-c2c[nH]c(=N)c(-c3nc4cc(C(F)(F)F)ccc4[nH]3)n2)ncn1,0.43583450545476754,3.7693892881669058,3.13337,119.46,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c760>,CN(C)Cn1ncc(C(=O)N2CCN(c3ccccc3)CC2)n1,0.8337971685472277,2.4392236890577497,0.7595999999999992,57.50000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c700>,Cc1nc(C(=O)NCC(c2cccs2)N2CCCCO2)cc2c1[nH]c1ccccc12,0.49563592967235853,3.3851514043568516,4.584520000000004,70.25,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c820>,CC(=O)Nc1ccccc1OCC(O)CN1CCC(Cc2ccccc2)CC1,0.7351017732705522,2.4593311284025337,3.339400000000002,61.800000000000004,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c7c0>,Cn1cnnc1SCC(=O)N1CCCCCC1,0.7631773557382224,2.1224003338028794,1.3098,51.02,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c880>,CCCNC(=S)N1CCN(c2cccc(Cl)c2)CC1,0.8645133625161856,1.957995097370672,2.746500000000001,18.509999999999998,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c8e0>,COc1ccc(C(c2cc(OC)c3c(c2)OCO3)c2ccc3c(c2OC)OCO3)cc1OC,0.48991264567848697,3.1030472742122157,4.358600000000004,73.84000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c9a0>,Cn1cc(F)cc1C(=O)N1CCC2(CCN(C3CCCCC3)CC2)C1,0.8199860718389268,3.1671081532498473,3.4250000000000025,28.480000000000004,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803c940>,CC(=O)c1ccc(O)c(C2CC3Cc4ccccc4C(N3)c3cc(S(N)(=O)=O)ccc3N2)c1,0.4418682130468609,4.5433942347146825,3.402800000000002,121.51999999999998,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803ca00>,CC(C)CN1C(=O)C(CCC2CCN(CCCCNC(=O)c3cc(-c4ccc(F)cc4)ns3)CC2)SC1c1cccc(F)c1,0.19754033339177812,3.8075921508003727,7.389300000000008,65.54,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803ca60>,CCN(CC)C(=O)Oc1ccc(C=Cc2ccc(NC(=O)C(C)NS(C)(=O)=O)cc2)cc1,0.5579623854860751,2.81052477835026,3.573800000000002,104.81,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803cb20>,CCCCCc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,0.6366841941565954,3.400105465188658,-0.09000000000000036,104.54999999999998,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803cac0>,CC(C)(C)c1cc(=NC(=O)Nc2ccc(Cl)cc2)n(-c2ccccc2)[nH]1,0.6642506913014833,2.6302684778725123,4.8891000000000036,62.18,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803cbe0>,COc1ccc(-c2ccc3[nH]c(=N)[nH]c(=N)c3c2)cc1OC,0.5953038431213015,2.6969786921743495,2.1391400000000003,97.74,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803cb80>,CCc1ccc2c(c1)C(=O)C(=O)C1=C3C(=O)N(c4ccc(C(F)(F)F)cc4)C(=O)C3=CC(C(=O)C(F)(F)F)C12,0.31667965289587846,4.032898810012808,4.674400000000002,88.59,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803cc40>,CC(O)C(O)COc1ccc(CCC(=O)Nc2cccc(C(=O)c3cccnc3)c2)cc1CO,0.3209768246370251,3.154379752804087,2.496700000000001,128.98,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803cd00>,CC1(C)OC(=O)C(C(=O)C=Cc2ccc(O)c(O)c2)C(=O)O1,0.37258448368439534,2.8583017144227405,1.1323999999999999,110.13000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803cca0>,CC(=O)N1CCC(c2c(C(=O)c3ccccc3)nc3c(N(C)C)cccn23)CC1,0.6412382679471509,2.6532833080127833,3.3572000000000024,57.92,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803cdc0>,COc1cc(C=CC(=O)O)cc(S(=O)(=O)N2CCCC2)c1OC,0.7898957519392091,2.2316123004463613,1.5860999999999998,93.14,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803ce20>,CCOc1c(Cl)cc(C(=O)Nc2cccc(C(=O)O)c2)cc1Cl,0.8374472135387264,1.8392958169298783,4.342600000000002,75.63,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803cd60>,CCN(CC)C(=O)C1CCc2c(sc3ncn(-c4nc5ccccc5s4)c(=O)c23)C1,0.48243580940997227,3.1906906993641684,4.030200000000003,68.09,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803cee0>,CC(C)Oc1ccc(C=CC(=O)c2cc(O)cc(O)c2)cc1OCC(N)=O,0.4847378497069639,2.4171134878255476,2.645200000000001,119.08000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803cf40>,Cc1cc(C)cc(Oc2ccc(NC(=O)c3cccs3)cc2)c1,0.6969348319732384,1.8385334792675412,5.409540000000003,38.33,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803ce80>,CC(C)CCNS(=O)(=O)c1ccccc1N=c1c2ccccc2[nH]c2ccccc12,0.4372926324421175,2.599519828802592,4.877900000000004,74.32,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e040>,COc1cc(C(C#N)=Cc2ccc(Cl)cc2)cc(OC)c1OC,0.6011865715640549,2.0806772729738334,4.429980000000004,51.480000000000004,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803cfa0>,Cc1ccc(C2CC(c3ccc(C)nc3)=NN2C(=O)n2cnc(F)c2)cc1,0.6945883865713374,3.381211050739397,3.8534400000000026,63.38,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e0a0>,COc1ccc(-c2oc(O)c3c2C(=O)c2occc2C3=Nc2ccc3ccccc3c2)cc1,0.3619119235275089,2.9383761415519647,6.120500000000005,85.17,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e160>,CC(=O)C1CC12CCC(C)=C1CCC2C(C)(C=NO)C(C)CCC1(C)C,0.2839166108834759,6.432827671335527,6.010800000000006,49.66,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e1c0>,CN(CCCc1ccccc1)C(=O)c1ccc(NC(=O)c2ccco2)cc1,0.6838158457573827,1.8911815831397956,4.2367000000000035,62.550000000000004,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e100>,COC(=O)C(Cc1c[nH]cn1)N(C(=O)C1CNCC(=O)N1)c1ccc(OC2CCOCC2)cc1,0.46410515850615675,3.958536110731874,0.1728000000000034,134.88000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e220>,CC(C)=CCC1C2C(=O)Cc3ccc(CC(=O)OCC(C)C)cc3C2(C)CCC1(C)C(=O)OC(C)C,0.31879049706615314,4.427912087711271,6.151600000000007,69.67000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e280>,COC(=O)CNCCc1cccnc1,0.543807939549941,1.945550970307524,0.38669999999999916,51.22,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e2e0>,C=C(C)C1CCC2(C(=O)NCc3nnc(C)o3)CCC3(C)C(CCC4C5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)C5CCC43C)C12,0.3015427519804169,5.0124971591525185,9.043520000000003,105.32000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e340>,COc1ccc(-c2ccc(CCC=O)cc2)cc1,0.7476555532028643,1.6709316981812634,3.4937000000000022,26.3,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e3a0>,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)Cc2ccccc2)ccc1Oc1ccc(F)cc1F,0.3439397989900642,2.415824077789095,5.7027000000000045,69.56,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e400>,Cc1cc(O)c2cc(-c3csc(C)n3)ccc2c1,0.7034656590663049,2.1373439327792454,4.285740000000003,33.120000000000005,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e4c0>,Cc1ccc(-c2cnc3nnnn3c2-c2ccccc2)o1,0.5631955573789544,2.530979104303137,2.7547200000000007,69.11,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e460>,COC(=O)C12CCCCC=C1N(Cc1ccccc1)C(=O)C(CC(=O)N1CCN(C(=O)C(F)(F)F)CC1)C2,0.5405500975517512,3.6119238870647017,3.2756000000000016,87.22999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e520>,CCCCOc1cc(-n2c(=O)c3c(=N)[nH]cnc3n(C3OC(COC(C)=O)C(OC(C)=O)C3OC(C)=O)c2=O)ccc1F,0.1906693405033781,4.366882757388259,0.996870000000001,193.88999999999996,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e580>,CC(=O)C(NC(=O)OCc1ccccc1)C(O)NCCCNC(=O)c1cc(-c2cccs2)on1,0.22563516954024335,3.3955426394020254,2.3150000000000004,142.79000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e5e0>,CN(Cc1ccccc1)C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1,0.3323694600478286,2.0113101968652085,6.236000000000005,46.09,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e6a0>,CCSCCCN1CCCC(n2c(Cc3ccccc3)nc3ccncc32)C1,0.5139351705260992,2.992269837083411,4.8022000000000045,33.95,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e640>,CC(C)CN(C(=O)COC(=O)c1cc([N+](=O)[O-])ccc1N1CCCC1=O)C1CCS(=O)(=O)C1,0.30892954373817294,3.1443041163174783,1.5500999999999998,144.2,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e760>,CCc1ccc(Cc2nc(-c3ccccc3)c(CC(O)=NO)o2)cc1,0.3028776091902235,2.549158928484335,4.383000000000002,78.85000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e7c0>,Cc1ccc(CN2CCc3c(cnn3Cc3c(F)cccc3F)C2)o1,0.7248332903626018,2.5710723900227954,3.6693200000000026,34.2,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e820>,CC1CC=CC2C1CCC1C3CC(O)C(C)C3CC(O)C21C,0.6709744949516797,5.029698600949343,3.6288000000000027,40.46,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e880>,CCCc1n[nH]c(=S)n1N=Cc1ccc2c(c1)OCO2,0.6938604399470079,2.598269111041306,2.5040900000000006,64.43,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e700>,COc1ccc(CCNC(=O)COC(=O)c2ccccc2NC(=O)c2ccco2)cc1OC,0.4542777778221196,2.0874318800953375,3.064800000000001,116.1,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e940>,CCCCN1CCC(CC(=O)Nc2cc(F)cc(Cl)c2)CC1,0.8440005426480797,2.042122612769882,4.319800000000003,32.34,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e8e0>,CC(=O)c1c(O)c(Cc2ccccc2)n(-c2cccc(C(=N)N)c2)c1-c1ccccc1,0.23953697020212997,2.492050032273726,4.9273700000000025,92.1,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803e9a0>,CC(C)(C)c1ccc(C(=O)Nc2ccccc2C(=O)c2ccc(F)cc2)cc1,0.6028730122934489,1.7791164204023069,5.606500000000005,46.17,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803ea60>,COC(=O)N1CCN(CC(=O)Nc2cccc(C)c2)C2C(=O)C=CCC21,0.8886106902301054,3.3342117114885674,1.5837199999999994,78.95,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803ea00>,CC(c1ccc(F)cc1)n1cc(O)c(N=Nc2ccc(-c3ccccc3)cc2)c1O,0.3640154912741251,3.0605223630493192,6.730100000000006,70.11,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803eb20>,COc1ccc(CC2(NC(=O)NC(C)(C)C)CCc3ccccc3C2)cc1C,0.8161490958348833,2.9792396096648623,4.571520000000004,50.36,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803eac0>,COC(=O)c1cc(Cl)ccc1NC(=S)N1CCN(CC(=O)Nc2cccc(F)c2)CC1,0.5195553499635517,2.156860202276139,3.2188000000000008,73.91,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803eb80>,CS(=O)(=O)c1ccc(-c2c[nH]c(=N)c(C(=O)N=C3C(=O)CCCC3=O)c2)cc1,0.8048884305028318,3.083542010197128,1.46797,137.35,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803ebe0>,CCC(CO)N=c1cc(C)[nH]c(-c2cccc(-c3nc(C)c[nH]3)c2)n1,0.6685122900325019,3.9166115118630653,2.7552400000000006,89.95,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803ec40>,CCCCNC(=S)N(CCN(C)C)C(=NCc1csc2ccccc12)Nc1ccccc1Cl,0.1613053116605897,2.935852011028235,6.061000000000006,42.9,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803eca0>,COc1ccc(Cl)cc1S(=O)(=O)N(CC(=O)NCCS(N)(=O)=O)C(C)C,0.57535693322047,2.4491966840337955,0.15240000000000165,135.87,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803ed00>,CCOc1ccc(-n2[nH]c(C3CCN(C(=O)C4CNCC4N(C)C)CC3)cc2=NC(=O)c2cnn3cccnc23)nc1,0.33748971250586973,4.285755877659467,1.2385000000000017,138.04000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803ed60>,CC(Cn1cncn1)OC(=O)C=Cc1ccccc1,0.6063002629726245,2.8043494969613594,1.9231999999999998,57.01,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803edc0>,Cc1cc[nH]c(=NC(=S)N2CCC(n3c(=O)[nH]c4c(C)cccc43)CC2)c1,0.6370655777077855,3.241078808990868,2.7972400000000013,69.18,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803ee20>,COc1cccc(C(=O)N2CC3CN(Cc4ccccc4)C(c4ccco4)C3C2)c1,0.640651628953421,3.3297406640873977,4.233500000000004,45.92,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803eee0>,Cc1c(-c2ccc(Cl)cc2)n(COCCNCCO)c(=O)[nH]c1=O,0.6076741959257513,2.504439003760398,0.7214199999999997,96.35,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803ee80>,CCCCC#Cc1cnc(C#CC2(O)CCCCC2)s1,0.6638880430118376,3.282519774171278,3.731500000000003,33.120000000000005,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803ef40>,CCN(c1nc(C)c(C)nc1C)C1CCN(c2ncnc3c2CCN3c2ccccc2)C1,0.6076130752495076,3.359597087562788,3.991260000000003,61.28000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803efa0>,CCOc1ccc(CN2CCN(CCOc3ccc4c(=O)c(C(=O)O)c(-c5ccc(O)cc5)oc4c3)CC2)cc1OCC,0.23735015677485077,2.6432022114284255,4.857800000000004,121.91000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803f0a0>,COc1cc(C2Oc3cc(O)c(OC)c(CCCC(C)C)c3C2CO)ccc1O,0.61001251007327,3.5702803126715272,4.3033000000000055,88.38000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803f040>,Cc1ccccc1-c1ccc(C(C(=O)O)N2C(=O)C(=Cc3cc(F)cc(C(F)(F)F)c3)SC2c2ccccc2)nc1,0.18798896177480243,3.6906351819548853,7.655920000000005,70.5,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803f100>,Cc1nn(C)c(C)c1NS(=O)(=O)c1ccc(CCNC(=O)CCn2c(=O)oc3cc(OCc4cccnc4)ccc32)cc1,0.2198289643740093,2.751423808943267,3.4686400000000015,150.35000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148fe803f1c0>,Cc1cccc(C(O)c2nc(-c3ccc4[nH]cc(C)c4c3)c[nH]2)c1,0.5285080135244203,3.1389472461468344,4.256540000000003,64.7,0.96,0.999,0.988
